21:20,01F1621S,S,31,101
21:20,01F1621S,S,32,20
21:20,01F1621S,S,41,1
21:20,01F1621S,S,42,10
21:20,01F1621S,S,5,5
21:20,01F1664N,N,31,156
21:20,01F1664N,N,32,39
21:20,01F1664N,N,41,1
21:20,01F1664N,N,42,14
21:20,01F1664N,N,5,11
21:20,01F1664S,S,31,115
21:20,01F1664S,S,32,28
21:20,01F1664S,S,41,1
21:20,01F1664S,S,42,14
21:20,01F1664S,S,5,5
21:20,01F1699N,N,31,182
21:20,01F1699N,N,32,51
21:20,01F1699N,N,41,1
21:20,01F1699N,N,42,12
21:20,01F1699N,N,5,11
21:20,01F1699S,S,31,146
21:20,01F1699S,S,32,37
21:20,01F1699S,S,41,6
21:20,01F1699S,S,42,15
21:20,01F1699S,S,5,2
21:20,01F1774N,N,31,167
21:20,01F1774N,N,32,31
21:20,01F1774N,N,41,5
21:20,01F1774N,N,42,17
21:20,01F1774N,N,5,18
21:20,01F1774S,S,31,121
21:20,01F1774S,S,32,26
21:20,01F1774S,S,41,6
21:20,01F1774S,S,42,7
21:20,01F1774S,S,5,7
21:20,01F1802N,N,31,120
21:20,01F1802N,N,32,34
21:20,01F1802N,N,41,8
21:20,01F1802N,N,42,16
21:20,01F1802N,N,5,13
21:20,01F1802S,S,31,115
21:20,01F1802S,S,32,28
21:20,01F1802S,S,41,4
21:20,01F1802S,S,42,9
21:20,01F1802S,S,5,5
21:20,01F1839N,N,31,114
21:20,01F1839N,N,32,31
21:20,01F1839N,N,41,3
21:20,01F1839N,N,42,13
21:20,01F1839N,N,5,7
21:20,01F1839S,S,31,117
21:20,01F1839S,S,32,38
21:20,01F1839S,S,41,3
21:20,01F1839S,S,42,10
21:20,01F1839S,S,5,4
21:20,01F1906N,N,31,87
21:20,01F1906N,N,32,31
21:20,01F1906N,N,41,5
21:20,01F1906N,N,42,14
21:20,01F1906N,N,5,14
21:20,01F1906S,S,31,128
21:20,01F1906S,S,32,21
21:20,01F1906S,S,41,4
21:20,01F1906S,S,42,9
21:20,01F1906S,S,5,6
21:20,01F1960N,N,31,126
21:20,01F1960N,N,32,46
21:20,01F1960N,N,41,4
21:20,01F1960N,N,42,19
21:20,01F1960N,N,5,15
21:20,01F1960S,S,31,183
21:20,01F1960S,S,32,43
21:20,01F1960S,S,41,8
21:20,01F1960S,S,42,23
21:20,01F1960S,S,5,12
21:20,01F2011N,N,31,128
21:20,01F2011N,N,32,56
21:20,01F2011N,N,41,2
21:20,01F2011N,N,42,26
21:20,01F2011N,N,5,24
21:20,01F2011S,S,31,130
21:20,01F2011S,S,32,41
21:20,01F2011S,S,41,2
21:20,01F2011S,S,42,11
21:20,01F2011S,S,5,12
21:20,01F2089N,N,31,118
21:20,01F2089N,N,32,42
21:20,01F2089N,N,41,3
21:20,01F2089N,N,42,13
21:20,01F2089N,N,5,13
21:20,01F2089S,S,31,132
21:20,01F2089S,S,32,40
21:20,01F2089S,S,41,0
21:20,01F2089S,S,42,12
21:20,01F2089S,S,5,12
21:20,01F2156N,N,31,124
21:20,01F2156N,N,32,33
21:20,01F2156N,N,41,1
21:20,01F2156N,N,42,9
21:20,01F2156N,N,5,20
21:20,01F2156S,S,31,84
21:20,01F2156S,S,32,25
21:20,01F2156S,S,41,3
21:20,01F2156S,S,42,10
21:20,01F2156S,S,5,9
21:20,01F2249N,N,31,75
21:20,01F2249N,N,32,21
21:20,01F2249N,N,41,3
21:20,01F2249N,N,42,8
21:20,01F2249N,N,5,19
21:20,01F2249S,S,31,86
21:20,01F2249S,S,32,17
21:20,01F2249S,S,41,0
21:20,01F2249S,S,42,8
21:20,01F2249S,S,5,13
21:20,01F2322N,N,31,92
21:20,01F2322N,N,32,23
21:20,01F2322N,N,41,0
21:20,01F2322N,N,42,9
21:20,01F2322N,N,5,11
21:20,01F2322S,S,31,92
21:20,01F2322S,S,32,26
21:20,01F2322S,S,41,5
21:20,01F2322S,S,42,13
21:20,01F2322S,S,5,11
21:20,01F2394N,N,31,95
21:20,01F2394N,N,32,31
21:20,01F2394N,N,41,2
21:20,01F2394N,N,42,15
21:20,01F2394N,N,5,15
21:20,01F2394S,S,31,86
21:20,01F2394S,S,32,19
21:20,01F2394S,S,41,1
21:20,01F2394S,S,42,7
21:20,01F2394S,S,5,20
21:20,01F2425N,N,31,111
21:20,01F2425N,N,32,24
21:20,01F2425N,N,41,2
21:20,01F2425N,N,42,6
21:20,01F2425N,N,5,15
21:20,01F2425S,S,31,74
21:20,01F2425S,S,32,18
21:20,01F2425S,S,41,1
21:20,01F2425S,S,42,5
21:20,01F2425S,S,5,19
21:20,01F2472N,N,31,89
21:20,01F2472N,N,32,30
21:20,01F2472N,N,41,1
21:20,01F2472N,N,42,8
21:20,01F2472N,N,5,22
21:20,01F2472S,S,31,84
21:20,01F2472S,S,32,15
21:20,01F2472S,S,41,2
21:20,01F2472S,S,42,7
21:20,01F2472S,S,5,14
21:20,01F2514N,N,31,78
21:20,01F2514N,N,32,33
21:20,01F2514N,N,41,2
21:20,01F2514N,N,42,13
21:20,01F2514N,N,5,17
21:20,01F2514S,S,31,69
21:20,01F2514S,S,32,15
21:20,01F2514S,S,41,2
21:20,01F2514S,S,42,6
21:20,01F2514S,S,5,15
21:20,01F2603N,N,31,86
21:20,01F2603N,N,32,23
21:20,01F2603N,N,41,0
21:20,01F2603N,N,42,7
21:20,01F2603N,N,5,15
21:20,01F2603S,S,31,71
21:20,01F2603S,S,32,25
21:20,01F2603S,S,41,1
21:20,01F2603S,S,42,16
21:20,01F2603S,S,5,15
21:20,01F2674N,N,31,65
21:20,01F2674N,N,32,22
21:20,01F2674N,N,41,1
21:20,01F2674N,N,42,16
21:20,01F2674N,N,5,16
21:20,01F2674S,S,31,67
21:20,01F2674S,S,32,17
21:20,01F2674S,S,41,0
21:20,01F2674S,S,42,10
21:20,01F2674S,S,5,16
21:20,01F2714N,N,31,61
21:20,01F2714N,N,32,16
21:20,01F2714N,N,41,3
21:20,01F2714N,N,42,13
21:20,01F2714N,N,5,20
21:20,01F2714S,S,31,70
21:20,01F2714S,S,32,24
21:20,01F2714S,S,41,5
21:20,01F2714S,S,42,7
21:20,01F2714S,S,5,17
21:20,01F2827N,N,31,60
21:20,01F2827N,N,32,24
21:20,01F2827N,N,41,6
21:20,01F2827N,N,42,12
21:20,01F2827N,N,5,17
21:20,01F2827S,S,31,79
21:20,01F2827S,S,32,11
21:20,01F2827S,S,41,4
21:20,01F2827S,S,42,7
21:20,01F2827S,S,5,9
21:20,01F2866N,N,31,62
21:20,01F2866N,N,32,23
21:20,01F2866N,N,41,5
21:20,01F2866N,N,42,11
21:20,01F2866N,N,5,15
21:20,01F2866S,S,31,74
21:20,01F2866S,S,32,15
21:20,01F2866S,S,41,6
21:20,01F2866S,S,42,5
21:20,01F2866S,S,5,5
21:20,01F2930N,N,31,71
21:20,01F2930N,N,32,24
21:20,01F2930N,N,41,4
21:20,01F2930N,N,42,10
21:20,01F2930N,N,5,24
21:20,01F2930S,S,31,66
21:20,01F2930S,S,32,21
21:20,01F2930S,S,41,3
21:20,01F2930S,S,42,12
21:20,01F2930S,S,5,12
21:20,01F3019N,N,31,81
21:20,01F3019N,N,32,24
21:20,01F3019N,N,41,1
21:20,01F3019N,N,42,17
21:20,01F3019N,N,5,16
21:20,01F3019S,S,31,77
21:20,01F3019S,S,32,27
21:20,01F3019S,S,41,1
21:20,01F3019S,S,42,12
21:20,01F3019S,S,5,13
21:20,01F3083N,N,31,101
21:20,01F3083N,N,32,23
21:20,01F3083N,N,41,4
21:20,01F3083N,N,42,15
21:20,01F3083N,N,5,29
21:20,01F3083S,S,31,96
21:20,01F3083S,S,32,32
21:20,01F3083S,S,41,1
21:20,01F3083S,S,42,8
21:20,01F3083S,S,5,14
21:20,01F3126N,N,31,100
21:20,01F3126N,N,32,32
21:20,01F3126N,N,41,1
21:20,01F3126N,N,42,22
21:20,01F3126N,N,5,22
21:20,01F3126S,S,31,113
21:20,01F3126S,S,32,41
21:20,01F3126S,S,41,2
21:20,01F3126S,S,42,7
21:20,01F3126S,S,5,10
21:20,01F3185N,N,31,135
21:20,01F3185N,N,32,40
21:20,01F3185N,N,41,1
21:20,01F3185N,N,42,9
21:20,01F3185N,N,5,13
21:20,01F3185S,S,31,137
21:20,01F3185S,S,32,33
21:20,01F3185S,S,41,4
21:20,01F3185S,S,42,9
21:20,01F3185S,S,5,13
21:20,01F3227N,N,31,137
21:20,01F3227N,N,32,40
21:20,01F3227N,N,41,0
21:20,01F3227N,N,42,10
21:20,01F3227N,N,5,13
21:20,01F3227S,S,31,124
21:20,01F3227S,S,32,35
21:20,01F3227S,S,41,3
21:20,01F3227S,S,42,5
21:20,01F3227S,S,5,8
21:20,01F3252N,N,31,91
21:20,01F3252N,N,32,29
21:20,01F3252N,N,41,0
21:20,01F3252N,N,42,8
21:20,01F3252N,N,5,14
21:20,01F3252S,S,31,97
21:20,01F3252S,S,32,23
21:20,01F3252S,S,41,6
21:20,01F3252S,S,42,5
21:20,01F3252S,S,5,9
21:20,01F3286N,N,31,107
21:20,01F3286N,N,32,31
21:20,01F3286N,N,41,1
21:20,01F3286N,N,42,9
21:20,01F3286N,N,5,17
21:20,01F3286S,S,31,121
21:20,01F3286S,S,32,30
21:20,01F3286S,S,41,1
21:20,01F3286S,S,42,6
21:20,01F3286S,S,5,8
21:20,01F3366N,N,31,127
21:20,01F3366N,N,32,31
21:20,01F3366N,N,41,3
21:20,01F3366N,N,42,12
21:20,01F3366N,N,5,14
21:20,01F3366S,S,31,125
21:20,01F3366S,S,32,28
21:20,01F3366S,S,41,0
21:20,01F3366S,S,42,5
21:20,01F3366S,S,5,6
21:20,01F3398N,N,31,110
21:20,01F3398N,N,32,24
21:20,01F3398N,N,41,3
21:20,01F3398N,N,42,9
21:20,01F3398N,N,5,17
21:20,01F3398S,S,31,120
21:20,01F3398S,S,32,37
21:20,01F3398S,S,41,2
21:20,01F3398S,S,42,3
21:20,01F3398S,S,5,13
21:20,01F3460N,N,31,102
21:20,01F3460N,N,32,26
21:20,01F3460N,N,41,0
21:20,01F3460N,N,42,7
21:20,01F3460N,N,5,14
21:20,01F3460S,S,31,120
21:20,01F3460S,S,32,33
21:20,01F3460S,S,41,3
21:20,01F3460S,S,42,3
21:20,01F3460S,S,5,13
21:20,01F3535N,N,31,131
21:20,01F3535N,N,32,31
21:20,01F3535N,N,41,2
21:20,01F3535N,N,42,5
21:20,01F3535N,N,5,11
21:20,01F3535S,S,31,177
21:20,01F3535S,S,32,44
21:20,01F3535S,S,41,2
21:20,01F3535S,S,42,3
21:20,01F3535S,S,5,6
21:20,01F3559N,N,31,111
21:20,01F3559N,N,32,29
21:20,01F3559N,N,41,0
21:20,01F3559N,N,42,3
21:20,01F3559N,N,5,9
21:20,01F3561S,S,31,129
21:20,01F3561S,S,32,28
21:20,01F3561S,S,41,0
21:20,01F3561S,S,42,4
21:20,01F3561S,S,5,9
21:20,01F3590N,N,31,185
21:20,01F3590N,N,32,39
21:20,01F3590N,N,41,0
21:20,01F3590N,N,42,9
21:20,01F3590N,N,5,12
21:20,01F3590S,S,31,189
21:20,01F3590S,S,32,42
21:20,01F3590S,S,41,1
21:20,01F3590S,S,42,6
21:20,01F3590S,S,5,9
21:20,01F3640N,N,31,238
21:20,01F3640N,N,32,66
21:20,01F3640N,N,41,1
21:20,01F3640N,N,42,13
21:20,01F3640N,N,5,14
21:20,01F3640S,S,31,244
21:20,01F3640S,S,32,63
21:20,01F3640S,S,41,0
21:20,01F3640S,S,42,9
21:20,01F3640S,S,5,8
21:20,01F3676N,N,31,100
21:20,01F3676N,N,32,26
21:20,01F3676N,N,41,0
21:20,01F3676N,N,42,6
21:20,01F3676N,N,5,23
21:20,01F3676S,S,31,114
21:20,01F3676S,S,32,33
21:20,01F3676S,S,41,1
21:20,01F3676S,S,42,5
21:20,01F3676S,S,5,17
21:20,01F3686S,S,31,196
21:20,01F3686S,S,32,55
21:20,01F3686S,S,41,3
21:20,01F3686S,S,42,5
21:20,01F3686S,S,5,22
21:20,01F3696N,N,31,181
21:20,01F3696N,N,32,49
21:20,01F3696N,N,41,3
21:20,01F3696N,N,42,10
21:20,01F3696N,N,5,20
21:20,01F3736N,N,31,20
21:20,01F3736N,N,32,10
21:20,01F3736N,N,41,1
21:20,01F3736N,N,42,0
21:20,01F3736N,N,5,8
21:20,01F3736S,S,31,7
21:20,01F3736S,S,32,2
21:20,01F3736S,S,41,0
21:20,01F3736S,S,42,0
21:20,01F3736S,S,5,5
21:20,01H0163S,S,31,63
21:20,01H0163S,S,32,12
21:20,01H0163S,S,41,3
21:20,01H0163S,S,42,0
21:20,01H0163S,S,5,0
21:20,01H0174N,N,31,80
21:20,01H0174N,N,32,25
21:20,01H0174N,N,41,1
21:20,01H0174N,N,42,1
21:20,01H0174N,N,5,2
21:20,01H0200N,N,31,68
21:20,01H0200N,N,32,16
21:20,01H0200N,N,41,1
21:20,01H0200N,N,42,1
21:20,01H0200N,N,5,0
21:20,01H0206S,S,31,134
21:20,01H0206S,S,32,25
21:20,01H0206S,S,41,3
21:20,01H0206S,S,42,0
21:20,01H0206S,S,5,0
21:20,01H0208N,N,31,84
21:20,01H0208N,N,32,16
21:20,01H0208N,N,41,3
21:20,01H0208N,N,42,1
21:20,01H0208N,N,5,0
21:20,01H0271N,N,31,150
21:20,01H0271N,N,32,28
21:20,01H0271N,N,41,4
21:20,01H0271N,N,42,1
21:20,01H0271N,N,5,0
21:20,01H0305S,S,31,199
21:20,01H0305S,S,32,39
21:20,01H0305S,S,41,1
21:20,01H0305S,S,42,0
21:20,01H0305S,S,5,0
21:20,01H0333N,N,31,35
21:20,01H0333N,N,32,10
21:20,01H0333N,N,41,0
21:20,01H0333N,N,42,0
21:20,01H0333N,N,5,0
21:20,01H0334S,S,31,49
21:20,01H0334S,S,32,11
21:20,01H0334S,S,41,1
21:20,01H0334S,S,42,0
21:20,01H0334S,S,5,0
21:20,01H0447N,N,31,121
21:20,01H0447N,N,32,20
21:20,01H0447N,N,41,1
21:20,01H0447N,N,42,0
21:20,01H0447N,N,5,0
21:20,01H0447S,S,31,139
21:20,01H0447S,S,32,25
21:20,01H0447S,S,41,2
21:20,01H0447S,S,42,1
21:20,01H0447S,S,5,0
21:20,01H0579N,N,31,73
21:20,01H0579N,N,32,19
21:20,01H0579N,N,41,5
21:20,01H0579N,N,42,0
21:20,01H0579N,N,5,0
21:20,01H0579S,S,31,105
21:20,01H0579S,S,32,16
21:20,01H0579S,S,41,4
21:20,01H0579S,S,42,1
21:20,01H0579S,S,5,0
21:20,01H0608N,N,31,68
21:20,01H0608N,N,32,18
21:20,01H0608N,N,41,4
21:20,01H0608N,N,42,0
21:20,01H0608N,N,5,0
21:20,01H0610S,S,31,89
21:20,01H0610S,S,32,16
21:20,01H0610S,S,41,4
21:20,01H0610S,S,42,1
21:20,01H0610S,S,5,0
21:20,03A0015N,W,31,41
21:20,03A0015N,W,32,9
21:20,03A0015N,W,41,1
21:20,03A0015N,W,42,2
21:20,03A0015N,W,5,0
21:20,03A0015S,E,31,74
21:20,03A0015S,E,32,10
21:20,03A0015S,E,41,2
21:20,03A0015S,E,42,1
21:20,03A0015S,E,5,0
21:20,03A0041N,W,31,67
21:20,03A0041N,W,32,16
21:20,03A0041N,W,41,4
21:20,03A0041N,W,42,1
21:20,03A0041N,W,5,0
21:20,03A0041S,E,31,118
21:20,03A0041S,E,32,13
21:20,03A0041S,E,41,3
21:20,03A0041S,E,42,1
21:20,03A0041S,E,5,0
21:20,03F0006S,S,31,36
21:20,03F0006S,S,32,7
21:20,03F0006S,S,41,0
21:20,03F0006S,S,42,1
21:20,03F0006S,S,5,5
21:20,03F0021N,N,31,48
21:20,03F0021N,N,32,21
21:20,03F0021N,N,41,0
21:20,03F0021N,N,42,0
21:20,03F0021N,N,5,4
21:20,03F0054N,N,31,52
21:20,03F0054N,N,32,11
21:20,03F0054N,N,41,0
21:20,03F0054N,N,42,0
21:20,03F0054N,N,5,4
21:20,03F0087S,S,31,17
21:20,03F0087S,S,32,8
21:20,03F0087S,S,41,0
21:20,03F0087S,S,42,0
21:20,03F0087S,S,5,0
21:20,03F0116N,N,31,93
21:20,03F0116N,N,32,29
21:20,03F0116N,N,41,1
21:20,03F0116N,N,42,6
21:20,03F0116N,N,5,4
21:20,03F0116S,S,31,74
21:20,03F0116S,S,32,25
21:20,03F0116S,S,41,0
21:20,03F0116S,S,42,2
